gen	pop	freqMut	ScoefMut	DcoefMut	Ne	hmode	prod	U	rho	seed
40000	1	0.0178314	0.0585106	0.000150143	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.113347	0.000186093	0.346587	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0962371	0.00463858	0.0832352	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0535597	0.00759291	0.234077	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00691622	0.257923	0.0171807	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.113347	0.000281463	0.0798918	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0321555	0.00542594	0.0256727	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0355317	0.0400171	0.0268146	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0163891	0.0932007	0.0292978	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0163891	0.000717674	0.327297	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0369739	0.000661934	0.189453	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0175692	0.00113169	0.145797	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0170775	0.0438641	0.0291701	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0197653	0.0625554	0.010898	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0150125	0.0931	0.00365208	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00534286	0.0603356	0.288634	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0185197	0.00512504	0.0114723	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00563787	0.856943	0.0104642	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0415301	0.000331625	0.10668	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0236004	0.0747178	0.025272	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0165203	0.154811	0.0330034	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0684411	0.000435611	0.144188	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0667038	0.00229209	0.0334447	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00822735	0.0290831	0.0469924	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.145798	0.0044272	0.0298938	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00563787	0.000331824	0.133652	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.153304	0.00148829	0.046133	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00508063	0.00131294	0.357588	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0355317	0.0217889	0.0107644	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0964665	0.00491056	0.00793242	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.041989	0.0075333	0.196173	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0158975	0.0184196	0.0584544	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.144159	0.00364951	0.0117231	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00596565	0.629795	0.000980573	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0123902	9.78307e-05	0.299646	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00868625	0.0850741	0.0704781	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0224531	0.0739399	0.0392926	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00829291	0.0309977	0.00587419	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00524453	0.0469396	0.00593684	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0102596	0.124174	0.0051705	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0092107	0.00830879	0.037078	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00760456	0.24365	0.0253791	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00898125	0.0256843	0.0132087	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0188803	0.00172845	0.400434	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0408417	0.0060105	0.165084	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00934181	0.00110716	0.0201657	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00711289	9.61251e-05	0.116294	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.351285	0.000135824	0.410043	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0131769	0.0385373	0.0660577	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0725384	0.00734989	0.0122434	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0361872	0.00332369	0.339648	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0105874	0.303527	0.00726334	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0152419	0.0923306	0.0178019	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.015078	0.00697439	0.0839756	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0305494	0.0049685	0.0421524	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0322866	0.00223343	0.217191	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0216992	0.00122344	0.26821	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00645732	0.0168017	0.161438	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0977449	0.0164395	0.0124701	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0100629	0.00719795	0.438396	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0124885	0.37037	0.00295551	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0627376	0.00154326	0.0330979	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0151763	0.0480439	0.0600677	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0309099	0.00393615	0.401521	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0122263	0.0143392	0.173372	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00930903	0.000441179	0.29408	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00593287	0.124039	0.0352861	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00691622	0.0704025	0.00386076	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0202242	0.000389035	0.401321	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0455618	0.00601483	0.0276763	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0194375	0.00578968	0.0348346	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0357939	0.0443344	0.00364379	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00767012	0.338475	0.00102137	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.118854	0.00176617	0.0494686	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0135374	0.00414185	0.150832	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00855513	0.0478496	0.0326855	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00550675	0.622146	0.00316181	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00963682	0.00356705	0.122646	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0103252	0.00514897	0.0737124	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0117674	0.00667768	0.000341451	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.215124	0.00062259	0.305829	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0331061	0.0084633	0.180557	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.03799	0.00545661	0.00942717	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0100302	0.0138528	0.0166779	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00547397	0.204941	0.00533653	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00767012	0.527759	0.00509793	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0433657	0.000665826	0.375153	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0490363	0.00206069	0.247268	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00803068	0.00439802	0.16712	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00655566	0.00960762	0.145365	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00517897	0.00580886	0.47204	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0212403	0.0845103	0.0189614	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00540842	0.0160308	0.00687915	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0742756	6.94319e-06	0.212971	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00540842	0.111427	0.0799297	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0095057	0.00950305	0.0457036	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0363511	0.00198922	0.142734	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0724728	0.0344476	0.0424419	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0129146	0.0224096	0.127276	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0243215	0.00661174	0.0273123	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0293038	0.0218905	0.0528186	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0849285	0.000665541	0.11855	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00789957	0.00779304	0.12733	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0231742	0.00594091	0.187299	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0163236	0.0554913	0.00304996	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0660155	0.0164254	0.0259129	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00806346	0.381848	0.00174241	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00517897	0.237978	0.00774063	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00980071	0.0308047	0.0569042	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00744067	0.670507	0.00206459	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00986626	0.0120246	0.00385797	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0363839	0.00880753	0.459731	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0374984	0.034511	0.0044889	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00740789	0.106331	0.0236947	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00534286	0.612037	0.000769338	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0520519	0.000799542	0.177494	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00953848	0.678358	0.00111407	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0054412	0.794555	0.00273067	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00629343	0.200337	0.0335027	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0449718	0.00129832	0.00788161	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0393995	0.0647606	0.0073027	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00583454	0.0234335	0.0423296	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0240265	0.000953376	0.315013	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0103579	0.00610396	0.216919	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.111971	0.00725407	0.0118174	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0445457	0.0116852	0.14396	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0367445	0.00163833	0.0513525	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00688344	0.00698709	0.32545	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0826668	0.000566586	0.249353	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0164219	0.10715	0.00891251	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00550675	0.0369231	0.108752	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00881736	0.0243187	0.0961761	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00534286	0.0552503	0.0967683	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0130458	0.0124313	0.326662	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0143569	0.0379316	0.0265734	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0137341	0.0879346	0.0426715	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.211453	0.000182597	0.351526	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0281565	0.00375536	0.0881829	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0218631	0.0288509	0.0023662	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0736528	0.000322875	0.0336803	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0112757	0.0558505	0.0791637	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0258621	0.284354	1.73677e-05	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0431034	0.0262121	0.0124717	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0189786	0.0218504	0.0340281	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0134063	0.0191608	0.0634947	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0103907	0.0164312	0.156226	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0119313	9.67869e-05	0.462444	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0430379	9.57317e-05	0.198549	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0256982	0.000564388	0.168229	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0221909	0.0168988	0.164873	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0268126	0.00234611	0.320569	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0186508	0.0118317	0.345665	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00960404	0.121029	0.0193401	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00812902	0.000701849	0.391071	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00626065	0.330817	0.000859405	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00616232	0.230256	0.016202	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00524453	0.490188	0.00320016	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00504786	0.0137729	0.132222	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00839124	0.124025	0.0601266	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00593287	0.00195466	0.370894	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0216009	0.00345376	0.234256	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0235676	0.0797778	0.0321802	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00878458	3.73813e-05	0.465116	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00570342	0.00444458	0.181059	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00662121	0.407978	0.00428459	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00911236	0.0163193	0.343906	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00504786	0.27878	0.00298231	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0290416	0.0258021	0.100113	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0285171	0.018357	0.00305867	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.011243	0.0234471	0.147209	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.013013	0.00318399	0.0979665	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0144552	0.0272167	0.0358093	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0273699	0.0446871	0.014142	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0118985	0.00921463	0.0516018	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0188803	0.01794	0.0667404	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00547397	0.0220332	0.0487303	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0185197	0.0131206	0.0862702	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0421857	0.000206712	0.21121	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.039924	0.00658437	0.197607	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0173069	0.0194517	0.00613781	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0147502	0.226158	0.00192309	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00904681	0.000224171	0.311914	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00901403	0.410531	0.00408928	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0491674	0.00642414	0.0490223	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0195686	0.0117443	0.0455611	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0052773	0.0120631	0.30922	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0271076	0.311111	0.00801286	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00930903	0.018167	0.233978	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00563787	0.0356286	0.19536	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00783401	0.0162759	0.263609	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00816179	0.0893521	0.0116291	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0684083	0.00165136	0.24506	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00816179	0.0104156	0.0671787	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.158516	0.000313249	0.20089	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0171103	0.00999534	0.105976	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0574931	0.000935336	0.261032	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.016848	0.0813109	0.0195729	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00816179	0.000551436	0.361048	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0142258	0.0149559	0.0217728	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00711289	0.00260645	0.00798667	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00852235	0.0156096	0.0285844	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00848958	0.157238	0.00490696	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00796512	0.032042	0.0682368	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00858791	0.151404	0.0371148	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00740789	0.00247804	0.493351	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0125869	0.0114272	0.0946744	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00570342	0.0199772	0.184146	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00888292	0.0921216	0.0171913	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0170447	0.0076842	0.431095	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0161597	0.000824679	0.128663	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0306477	0.0120911	0.0650409	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0278288	0.0279398	0.0390951	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0342861	0.0030122	0.12755	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00632621	0.536439	0.00330699	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0278288	0.0691284	0.0169829	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0210437	0.00316825	0.481353	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.154943	0.000274371	0.335702	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00917792	0.00552638	0.00981157	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0156025	0.0184618	0.000534642	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00947293	0.138799	0.0227763	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00960404	0.725136	0.00072061	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0338927	0.00575085	0.241952	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0118657	0.0827391	0.000876846	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00773568	0.0751551	0.00709978	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00773568	0.00501732	0.248898	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0213714	0.00677315	0.312436	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0137669	0.397147	0.00401822	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0305494	0.0330612	0.0793972	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0279271	0.0119403	0.182231	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0060312	0.0618676	0.00301791	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0126852	0.0105519	0.286098	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00881736	0.03775	0.167356	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0189459	0.02365	0.042892	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0109479	0.0377499	0.0843107	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00691622	0.0903024	0.00530746	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0228465	0.0353292	0.0328498	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0226498	0.0236237	0.0569226	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0112757	0.00993558	0.295669	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0248132	0.0143428	0.0723802	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.011538	0.129607	0.00922485	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0160286	0.0100164	0.342119	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0324505	0.00668449	0.110616	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0248132	0.0065283	0.0492555	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00576898	0.055875	0.0742584	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.007244	0.0151459	0.0830742	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00685066	0.469679	0.0184882	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00678511	0.0224912	0.164215	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0161597	0.0123629	0.0456236	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0283204	0.040209	0.0480938	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00878458	0.143922	0.00919406	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00567064	0.0422786	0.0169391	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0209781	0.000852981	0.248816	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0169792	0.00404215	0.0161667	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0442835	0.00498579	0.19292	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.022027	0.0268404	0.0113394	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0395306	0.00109307	0.0736112	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0134063	0.0367247	0.0404301	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0114724	0.00516873	0.457653	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0163564	0.0133526	0.0533229	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0300905	0.0514651	0.00608961	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00973515	0.206495	0.0577256	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
